kind,key,source,line,render_type,layer,parameters,directives,dependencies,effect_calls
particle,empress_shotgun_appear_chrage,enemy.particle,6017,FRAMERIPPLE,,,CLONE,fox_chaserball_appear_chrage,
timeline,empress_runattack_charge,enemy.particle,6034,,,charge_t;cx;cy;sizey,FOLLOW;QU_SINV;SIZE;SND;WAIT,roaper_atk0_charge_circle;roaper_atk0_charge_line;sponge_attack_init_halo,
timeline,empress_halo,enemy.particle,6051,,,cx;cy,WAIT,honeycomb_orbit_charge1_halo;honeycomb_orbit_charge1_halo_sub,
timeline,empress_runattack_attack1,enemy.particle,6061,,,ax;cx;cy;haloR;i;sizex;sizey;ydf,EFT;MYPOS;QU_VIB;SIZE;SND;WAIT,enemy_backstep_halo_long;ground_bump_smoke_l;ground_bump_smoke_r,dash_afterimage
timeline,empress_runattack_attack2,enemy.particle,6086,,,ax;cx;cy,QU_HANDSHAKE;QU_SINH;QU_VIB;SND,slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
timeline,empress_jump,enemy.particle,6099,,,agR;ax;cx;cy,SND,enemy_backstep_halo_long;ground_bump_smoke_l;ground_bump_smoke_r,
timeline,empress_shotgunfall0,enemy.particle,6109,,,ax;charge_t;cx;cy;sizey,FOLLOW;SIZE;SND;WAIT,enemy_backstep_halo_long;ground_bump_smoke_l;ground_bump_smoke_r;roaper_atk0_charge_circle;roaper_atk0_charge_line;sponge_attack_init_halo,
timeline,empress_shotgunfall1,enemy.particle,6131,,,cx;cy;i,WAIT,enemy_backstep_halo_long;slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
timeline,empress_shotgunfall_land,enemy.particle,6147,,,agR;ax;cx;cy,PVIB;QU_SINV;QU_VIB;SND;WAIT,ground_bump_smoke_l;ground_bump_smoke_r;od_explode_halo;od_explode_halo_b;od_explode_sabi;od_flare_circle,
timeline,empress_shotgun_fall_elec,enemy.particle,6168,,,agR;cx;cy;i;tx;ty,FOLLOW;SND;TARGETPOS;WAIT,od_flare_circle,
particle,empress_shotgun_fall_elec,enemy.particle,6191,ELEC,TOP_ADD,,,,
timeline,empress_absorb_kiss0,enemy.particle,6222,,,mtx;mty,DRO;MOUTHPOS;SND;TE_QU_SINH,,
timeline,empress_absorb_kiss1,enemy.particle,6234,,,level;mtx;mty,DRO;MOUTHPOS;SND;TE_QU_SINH,,
timeline,leechqueen_attack0_0_star,enemy.particle,6273,,,ax;by;cy;scale,FOLLOW,,
timeline,leechqueen_attack0_0,enemy.particle,6284,,,cx;cy;wi,FOLLOW;QU_HANDSHAKE;QU_VIB;SND;WAIT,roaper_atk0_charge_circle;roaper_atk0_charge_line,
timeline,leechqueen_attack0_1,enemy.particle,6299,,,,FOLLOW;QU_VIB;SND,,
timeline,leechqueen_attack0_hit_ground,enemy.particle,6307,,,cx;cy;wi,PVIB;QU_SINV;QU_VIB;SND,leechqueen_bump_dot;leechqueen_bump_smoke,
particle,leechqueen_bump_smoke,enemy.particle,6322,SMOKE_L,TOP,,CLONE,ground_bump_smoke_r,
particle,leechqueen_bump_dot,enemy.particle,6345,POLYGON,TOP,,,,
timeline,leechqueen_shot_0,enemy.particle,6374,,,,QU_HANDSHAKE;QU_VIB;SND;TE_QU_VIB;WAIT,,
timeline,leechqueen_shot_1,enemy.particle,6383,,,,SND;WAIT,,
timeline,leechqueen_shot_prepare,enemy.particle,6389,,,cx;cy,FOLLOW;SND;WAIT,,
timeline,leechqueen_shot_trigger,enemy.particle,6398,,,agR;cx;cy;scale,AGD;FOLLOW;SND;WAIT,od_flare_circle,
attack_ghost,leechqueen_shot_trigger_swing,enemy.particle,6413,,,,,,
timeline,dropliquid_init,enemy.particle,6433,,,agR;color;sx;sy,DATAS;SND;WAIT,dropliquid_flying_dot;dropliquid_init_dot;dropliquid_init_smoke,
particle,dropliquid_init_dot,enemy.particle,6449,POLYGON,TOP_ADD,,,,
particle,dropliquid_flying_dot,enemy.particle,6476,,,,CLONE,dropliquid_init_dot,
particle,dropliquid_init_smoke,enemy.particle,6486,SMOKE_L,TOP_ADD,,,,
timeline,dropliquid_ground,enemy.particle,6510,,,color;sx;sy,DATAS;SND,dropliquid_ground_dot,
particle,dropliquid_ground_dot,enemy.particle,6520,,,,CLONE,dropliquid_init_dot,
timeline,dropliquid_explode_prepare,enemy.particle,6530,,,color;sx;sy,DATAS;FOLLOW;SND;WAIT,dropliquid_explode_prepare_line,
particle,dropliquid_explode_prepare_line,enemy.particle,6541,,,,CLONE,dropbomb_charge_line,
timeline,dropliquid_explode,enemy.particle,6555,,,color;sx;sy,DATAS;SND;WAIT,dropliquid_explode_dot;dropliquid_explode_line;dropliquid_explode_smoke,
particle,dropliquid_explode_smoke,enemy.particle,6567,,,,CLONE,dropliquid_init_smoke,
particle,dropliquid_explode_dot,enemy.particle,6580,,,,CLONE,dropliquid_init_dot,
particle,dropliquid_explode_line,enemy.particle,6591,,,,CLONE,dropliquid_explode_prepare_line,
timeline,leechqueen_turnback_0,enemy.particle,6614,,,cx;cy,FOLLOW;QU_HANDSHAKE;SND;TE_QU_VIB;WAIT,,
timeline,leechqueen_turnback_0_line,enemy.particle,6623,,,cx;cy,FOLLOW;WAIT,roaper_atk0_charge_circle;roaper_atk0_charge_line,
timeline,leechqueen_turnback_1,enemy.particle,6632,,,,FOLLOW;SND,,
timeline,leechqueen_turnback_trigger,enemy.particle,6639,,,ax;cx;cy;enlarge_scale,AGD;ENLARGE;QU_SINV;QU_VIB;SND;WAIT,,
attack_ghost,leechqueen_turnback_swing,enemy.particle,6659,,,,,,
attack_ghost,leechqueen_turnback_swing2,enemy.particle,6677,,,,,,
timeline,leechqueen_critical_damage,enemy.particle,6698,,,,SND;WAIT,,
timeline,leechqueen_rush_0,enemy.particle,6705,,,cx;cy,FOLLOW;PVIB;QU_HANDSHAKE2;QU_VIB2;SND;WAIT,overdrive_growl_ripple,
timeline,leechqueen_rush_1,enemy.particle,6717,,,,FOLLOW;QU_VIB2;SND,,
timeline,leechqueen_rush_trigger,enemy.particle,6726,,,agR;ax;color;cx;cy,DRO;MYPOS;PVIB;QU_HANDSHAKE;QU_SINV;QU_VIB;SND;WAIT,dropliquid_init_smoke;en_colored_overdrive_eat_close_circle;en_colored_overdrive_eat_close_halo;leechqueen_rush_trigger_circle,
timeline,leechqueen_rush_hitwall,enemy.particle,6747,,,,QU_SINV;QU_VIB;SND,,
particle,leechqueen_rush_trigger_circle,enemy.particle,6755,CIRCLE,,,CLONE,leechqueen_bump_dot,
timeline,leechqueen_absorb_attack,enemy.particle,6771,,,agR;ax;color;cx;cy,DRO;SND;TE_QU_SINH,leechqueen_absorb_attack_circle,
particle,leechqueen_absorb_attack_circle,enemy.particle,6798,,,,CLONE,leechqueen_rush_trigger_circle,
timeline,leechqueen_absorb_faint,enemy.particle,6807,,,agR;ax;cx;cy,QU_HANDSHAKE;SND;WAIT,slime_overdrive_eat_close_halo,
timeline,leechqueen_absorb_faint_end,enemy.particle,6818,,,agR;ax;color;cx;cy;first,DRO;FOLLOW;QU_HANDSHAKE;QU_VIB;SND;TE_QU_SINH;WAIT,absorb_atk_in_stomack;dropliquid_init_smoke;leechqueen_rush_trigger_circle,
timeline,leechqueen_absorb_fatal,enemy.particle,6856,,,agR;ax;color;cx;cy,DRO;FOLLOW;SND;TE_QU_SINH,leechqueen_rush_trigger_circle,
timeline,leechqueen_absorb_fatal_to_pr,enemy.particle,6872,,,alpha;centerpr;color;cx;cy,EFT;IS_CENTERPR;QU_HANDSHAKE;QU_SINV;SND;TE_QU_SINH,absorb_atk_in_stomack;frog_vore_fatal_dmg_smoke;leechqueen_absorb_fatal_to_pr_smoke;leechqueen_absorb_in_stomach_drip,flash
particle,leechqueen_absorb_fatal_to_pr_smoke,enemy.particle,6907,,,,CLONE,dropliquid_init_smoke,
timeline,leechqueen_absorb_swallow,enemy.particle,6914,,,centerpr;cx;cy,DRO;IS_CENTERPR;QU_HANDSHAKE;QU_VIB;SND;WAIT,,
timeline,leechqueen_absorb_swallow2,enemy.particle,6928,,,centerpr,IS_CENTERPR;QU_HANDSHAKE;QU_VIB;SND;WAIT,,
timeline,mimic_atk_jump,enemy.particle,6948,,,_ex_min;_slen_max;by;cx,SND;WAIT,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,mimic_walk_foot,enemy.particle,6957,,,,SND,,
timeline,mimic_atk_init_grawl,enemy.particle,6963,,,cx;cy;i,MYPOS;SND;WAIT,roaper_atk0_charge_circle;roaper_atk0_charge_line;slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
timeline,mimic_atk_fall,enemy.particle,6984,,,cx;cy,SND;WAIT,pr_backstep_halo,
timeline,mimic_atk_land,enemy.particle,6991,,,_ex_min;_slen_max;by;cx;cy,DRO;QU_SINV;SND;WAIT,ground_bump_smoke_l;ground_bump_smoke_r;od_absorbing_land_line,
timeline,mimic_land,enemy.particle,7004,,,_ex_min;_slen_max;by;cx;cy,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,mimic_atk_closing,enemy.particle,7016,,,,SND;WAIT,,
timeline,mimic_absorb_bite,enemy.particle,7025,,,cx;cy,DRO;SND;TE_QU_SINH,,
timeline,mimic_ironball_init_grawl,enemy.particle,7050,,,cx;cy,SND;WAIT,slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
timeline,mimic_ironball_init_grawl,enemy.particle,7061,,,cx;cy,SND;WAIT,slime_overdrive_eat_close_circle,
timeline,ironball_init,enemy.particle,7071,,,sx;sy,DATAS;SND;WAIT,od_flare_circle;slime_overdrive_eat_close_halo,
timeline,ironball_bounce,enemy.particle,7083,,,_ex_min;_slen_max;by;cx,DATAS;QU_SINH;QU_VIB;SND;WAIT,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,ironball_break,enemy.particle,7097,,,sx;sy,DATAS;SND_SPOS,golem_shot_broken_circle,
timeline,en_absorb_init,enemy_attack_basic.particle,1,,,,,,
timeline,pr_mana_fall_absorbed_init,enemy_attack_basic.particle,6,,,cx;cy,SND;WAIT,,
timeline,pr_worm_trapped,enemy_attack_basic.particle,11,,,,SND;WAIT,,
timeline,en_walk,enemy_attack_basic.particle,22,,,index,,,
particle,enemy_dot_walk,enemy_attack_basic.particle,28,POLYGON,SUB,,,,
timeline,en_enlarge,enemy_attack_basic.particle,51,,,cx;cy;enlarge_time;scale,SND,enemy_ball_enlarge,
particle,enemy_ball_enlarge,enemy_attack_basic.particle,59,BLURPOLYGON,SUB,,,,
timeline,en_ensmall,enemy_attack_basic.particle,95,,,cx;cy;enlarge_time;scale,SND;WAIT,enemy_stroke_ensmall,
particle,enemy_stroke_ensmall,enemy_attack_basic.particle,104,STROKE,,,,,
timeline,player_absorbed_basic,enemy_attack_basic.particle,154,,,,SND,,
timeline,player_absorbed_licked,enemy_attack_basic.particle,159,,,,SND,,
timeline,player_absorbed_fatal,enemy_attack_basic.particle,164,,,,SND_ACT;WAIT,,
timeline,absorb_atk_basic,enemy_attack_basic.particle,170,,,_size;ax;cx;cy;mleft;mright;raim_agR;y,CALCPOS;SND;WAIT,,
particle,absorb_atk_basic,enemy_attack_basic.particle,180,POLYGON,,,,,
timeline,absorb_atk_kiss,enemy_attack_basic.particle,222,,,_;_count;agR;cx;cy;playsnd,DRO;SND,absorb_atk_kiss_circle,
particle,absorb_atk_kiss_circle,enemy_attack_basic.particle,242,CIRCLE,TOP,,,,
timeline,absorb_dmg_bite,enemy_attack_basic.particle,266,,,count_ratio;cx;cy;rot_agR,EF;QU_SINV;QU_VIB;SND,dmg_bite_circle_0;dmg_bite_circle_1,bite_triangle
particle,dmg_bite_circle_0,enemy_attack_basic.particle,279,CIRCLE,TOP_SUB,,,,
particle,dmg_bite_circle_1,enemy_attack_basic.particle,305,CIRCLE,TOP_SUB,,,,
timeline,absorb_atk_in_stomack,enemy_attack_basic.particle,343,,,,SND_ACT;WAIT,,
timeline,absorb_atk_in_stomack_low,enemy_attack_basic.particle,349,,,cx;cy,SND_ACT;WAIT,absorb_atk_in_stomack,
particle,absorb_atk_in_stomack,enemy_attack_basic.particle,356,HALO,TOP,,,,
timeline,enemy_nattr_fire,enemyattr.particle,1,,,cx;cy;hidden;sizex;sizey,HIDDEN;MYPOS;SIZE;WAIT,enemy_nattr_fire_dot;enemy_nattr_fire_smoke,
particle,enemy_nattr_fire_dot,enemyattr.particle,19,DOT,TOP_ADD,,,,
particle,enemy_nattr_fire_smoke,enemyattr.particle,41,SMOKE,ADD,,,,
timeline,enemy_nattr_ice,enemyattr.particle,71,,,cx;cy;sizex;sizey,MYPOS;WAIT,process_ser_frozen_smoke;process_ser_frozen_smoke_sub,
particle,process_ser_frozen_smoke_sub,enemyattr.particle,83,,SUB,,CLONE,process_ser_frozen_smoke,
timeline,enemy_nattr_thunder,enemyattr.particle,91,,,cx;cy;hidden;sizex;sizey,HIDDEN;MYPOS;SIZE;WAIT,enemy_nattr_thunder_blurcircle;enemy_nattr_thunder_elec,
particle,enemy_nattr_thunder_elec,enemyattr.particle,105,,,,CLONE,pr_hit_thunder_elec,
particle,enemy_nattr_thunder_blurcircle,enemyattr.particle,123,BLURCIRCLE,ADD,,,,
timeline,enemy_nattr_acme,enemyattr.particle,153,,,cx;cy;hidden;sizex;sizey,HIDDEN;MYPOS;SIZE;WAIT,enemy_nattr_acme_smoke,
particle,enemy_nattr_acme_smoke,enemyattr.particle,167,,TOP,,CLONE,process_ser_frozen_smoke,
timeline,enemy_nattr_slimy,enemyattr.particle,186,,,_stopped;absorbing;hidden;vx;vy,ABSORBING;HIDDEN;SPIDERWEB_RANDOM;VELOCITY;WAIT,,
timeline,enemy_nattr_splash_fire,enemyattr.particle,215,,,cx;cy;radius,SND,enemy_nattr_splash_fire_circle;enemy_nattr_splash_fire_smoke;magic_chantcomp_target_halo_en;shockwave_en_80,
particle,enemy_nattr_splash_fire_circle,enemyattr.particle,225,CIRCLE,TOP,,,,
particle,enemy_nattr_splash_fire_smoke,enemyattr.particle,239,SMOKE,ADD,,,,
timeline,enemy_nattr_splash_ice,enemyattr.particle,264,,,_agR;cx;cy,MERGE,enemy_nattr_splash_ice_circle;enemy_nattr_splash_ice_halo;stain_basic_ice,
particle,enemy_nattr_splash_ice_halo,enemyattr.particle,271,HALO,TOP_ADD,,,,
particle,enemy_nattr_splash_ice_circle,enemyattr.particle,295,CIRCLE,ADD,,,,
timeline,enemy_nattr_splash_thunder,enemyattr.particle,323,,,agR;cx;cy;h;radius,SND,enemy_nattr_splash_thunder_circle;enemy_nattr_splash_thunder_elec;enemy_nattr_splash_thunder_elec_h;enemy_nattr_splash_thunder_elec_h_sub,
particle,enemy_nattr_splash_thunder_circle,enemyattr.particle,333,,,,CLONE,enemy_nattr_splash_fire_circle,
particle,enemy_nattr_splash_thunder_elec,enemyattr.particle,342,ELEC_LINE,TOP_ADD,,,,
particle,enemy_nattr_splash_thunder_elec_h,enemyattr.particle,369,,,,CLONE,enemy_nattr_splash_thunder_elec,
particle,enemy_nattr_splash_thunder_elec_h_sub,enemyattr.particle,383,,SUB,,CLONE,enemy_nattr_splash_thunder_elec_h,
timeline,enemy_attr_splash_acme,enemyattr.particle,394,,,cx;cy,SND,mush_shot_bomb_gas;mush_shot_shooted_circle,
timeline,enemy_nattr_invisible,enemyattr.particle,402,,,cx;cy;hidden;mp_stable;sizex;sizey,DRO;HIDDEN;MYPOS;SIZE;WAIT,,
timeline,enemyod_init,enemyod.particle,4,,,cx;cy,SND;WAIT,enemyod_init_circle;enemyod_init_halo_h;enemyod_init_halo_v,
particle,enemyod_init_halo_v,enemyod.particle,15,HALO,TOP_SUB,,,,
particle,enemyod_init_halo_h,enemyod.particle,37,,,,CLONE,enemyod_init_halo_v,
particle,enemyod_init_circle,enemyod.particle,46,BLURPOLYGON,TOP_SUB,,,,
timeline,enemyod_init_charge,enemyod.particle,81,,,cx;cy,SND;WAIT,enemyod_charge_line_t,
particle,enemyod_charge_line_t,enemyod.particle,89,,,,CLONE,enemy_warp_out_line,
timeline,enemyod_init_charge2,enemyod.particle,104,,,cx;cy,WAIT,enemyod_charge2_bright;enemyod_charge2_bright2,
particle,enemyod_charge2_bright,enemyod.particle,111,BRIGHT,SUB,,,,
particle,enemyod_charge2_bright2,enemyod.particle,135,,,,CLONE,enemyod_charge2_bright,
timeline,enemyod_init_charge_lines,enemyod.particle,143,,,cx;cy,,enemyod_init_charge_line,
particle,enemyod_init_charge_line,enemyod.particle,148,DOORLINE,SUB,,,,
timeline,enemyod_appear,enemyod.particle,175,,,cx;cy,SND,enemyod_appear_circle;enemyod_appear_halo;shockwave_en_230,
particle,enemyod_appear_circle,enemyod.particle,183,CIRCLE,,,,,
particle,enemyod_appear_halo,enemyod.particle,206,HALO,SUB,,,,
particle,od_charge_special_halo,enemyod.particle,231,HALO,TOP_ADD,,,,
particle,od_charge_special_triangle,enemyod.particle,261,POLYGON,TOP_ADD,,,,
particle,shockwave_en_230,enemyod.particle,287,BLURCIRCLE,,,,,
timeline,overdrive_growl,enemyod.particle,315,,,cx;cy,SND,overdrive_growl_ripple,
particle,overdrive_growl_ripple,enemyod.particle,323,SHOCKRIPPLE_C,SUB,,,,
timeline,boss_killed_explode,enemyod.particle,358,,,agR;cx;cy;i;meshy,EFT;QU_VIB;SND,boss_killed_explode_circle;boss_killed_explode_ripple,flash
particle,boss_killed_explode_ripple,enemyod.particle,376,SHOCKRIPPLE_C,TOP,,,,
particle,boss_killed_explode_circle,enemyod.particle,402,BLURPOLYGON,,,CLONE,boss_killed_explode_ripple,
particle,boss_killed_explode_ripple_s,enemyod.particle,420,,,,CLONE,boss_killed_explode_ripple,
particle,boss_killed_explode_circle_s,enemyod.particle,428,,,,CLONE,boss_killed_explode_circle,
timeline,boss_explode,enemyod.particle,437,,,agR;cx;cy;i;meshy,EFT;QU_VIB;SND,boss_explode_circle;boss_explode_ripple,flash
particle,boss_explode_ripple,enemyod.particle,459,,,,CLONE,boss_killed_explode_ripple,
particle,boss_explode_circle,enemyod.particle,464,,,,CLONE,boss_killed_explode_circle,
particle,boss_dying_bigbomb,enemyod.particle,470,BIGBOMB,TOP_ADD,,,,
timeline,slime_overdrive_eat_open,enemyod.particle,491,,,ax;cx;cy;dx;sizex,SND,slime_overdrive_eat_open_circle,
timeline,slime_overdrive_eat_attack,enemyod.particle,499,,,,SND,,
timeline,slime_overdrive_eat_close,enemyod.particle,505,,,ax;cx;cy;dx;sizex,,slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
particle,slime_overdrive_eat_close_halo,enemyod.particle,513,,,,CLONE,enemyod_appear_halo,
particle,slime_overdrive_eat_close_circle,enemyod.particle,536,,,,CLONE,enemyod_appear_circle,
particle,en_colored_overdrive_eat_close_halo,enemyod.particle,551,,TOP,,CLONE,slime_overdrive_eat_close_halo,
particle,en_colored_overdrive_eat_close_circle,enemyod.particle,557,,TOP,,CLONE,slime_overdrive_eat_close_circle,
particle,slime_overdrive_eat_open_circle,enemyod.particle,564,,,,CLONE,slime_overdrive_eat_close_circle,
timeline,overdrive_walk,enemyod.particle,576,,,cx;cy;sizex;sizey,,overdrive_walk_darken,
particle,overdrive_walk_darken,enemyod.particle,581,PARTICLE_SPLASH,TOP_SUB,,,,
particle,overdrive_eye_daia,enemyod.particle,627,DAIA,TOP_ADD,,,,
timeline,enemy_backstep,enemyod.particle,653,,,ax;cx;cy;ydf,SND,enemy_backstep_halo;ground_bump_smoke_l;ground_bump_smoke_r,
particle,enemy_backstep_halo,enemyod.particle,665,HALO,TOP_SUB,,,,
particle,enemy_backstep_halo_long,enemyod.particle,705,,,,CLONE,enemy_backstep_halo,
timeline,od_bigjump,enemyod.particle,713,,,cx;cy,QU_HANDSHAKE;QU_SINV;SND,enemy_od_bigjump_circle,
particle,enemy_od_bigjump_circle,enemyod.particle,721,POLYGON,SUB,,,,
timeline,enemy_bigfall,enemyod.particle,762,,,cx;cy;xdf,SND,enemy_backstep_halo,
timeline,od_explode,enemyod.particle,769,,,by;cx,PVIB;QU_SINV;QU_VIB;SND,od_explode_circle;od_explode_halo;od_explode_sabi,
particle,od_explode_circle,enemyod.particle,781,ARC,TOP_ADD,,,,
particle,od_explode_sabi,enemyod.particle,795,SABI,ADD,,,,
particle,od_explode_halo,enemyod.particle,825,HALO,TOP_ADD,,,,
particle,od_explode_halo_b,enemyod.particle,853,,SUB,,CLONE,od_explode_halo,
timeline,mush_od_absorb_init,enemyod.particle,862,,,centerpr,EFT;QU_SINV;SND,,flash
timeline,od_absorbing_land,enemyod.particle,875,,,by;cx;snd;xdf,QU_SINV;SND,od_absorbing_land_line,
particle,od_absorbing_land_line,enemyod.particle,886,DOORLINE,TOP_ADD,,,,
timeline,golemL_shockwave_swing,enemyod.particle,913,,,ax;cx;cy;scl,AGD,,
attack_ghost,slicer_swing_3_0_9,enemyod.particle,921,,,,,,
timeline,ground_shockwave_init,enemyod.particle,940,,,cx;cy,QU_SINH;QU_SINV;QU_VIB;SND,slime_overdrive_eat_close_circle;slime_overdrive_eat_close_halo,
timeline,ground_pound_attacked,enemyod.particle,952,,,cx;cy,QU_SINH;QU_VIB,ground_pound_attacked_halo,
particle,ground_pound_attacked_halo,enemyod.particle,959,,,,CLONE,absorb_atk_in_stomack,
timeline,golemL_swing_attack_2,enemyod.particle,975,,,ax;cx;cy;scl,AGD;PVIB;SND,,
timeline,golemL_swing_attack_3,enemyod.particle,984,,,ax;cx;cy;scl,AGD;PVIB;SND,,
attack_ghost,golemL_swing_attack_2,enemyod.particle,993,,,,,,
attack_ghost,golemL_swing_attack_3,enemyod.particle,1010,,,,CLONE,golemL_swing_attack_2,
timeline,uni_od_ground_dig,enemyod.particle,1025,,,agR;x;y,,uni_od_ground_dig_smoke,
particle,uni_od_ground_dig_smoke,enemyod.particle,1030,SMOKE,,,,,
timeline,uni_od_splash_needle_first,enemyod.particle,1068,,,_t,SND_CPOS;WAIT,,
timeline,uni_od_splash_needle_start_first,enemyod.particle,1076,,,cx;cy,PVIB;SND_CPOS;WAIT,uni_od_splash_needle_start_srkn0;uni_od_splash_needle_start_srkn1,
timeline,uni_od_splash_needle_start,enemyod.particle,1086,,,cx;cy,WAIT,uni_od_splash_needle_start_srkn0;uni_od_splash_needle_start_srkn1,
particle,uni_od_splash_needle_start_srkn0,enemyod.particle,1094,SURIKEN,TOP_ADD,,,,
particle,uni_od_splash_needle_start_srkn1,enemyod.particle,1106,LINE,TOP_ADD,,,,
timeline,uni_od_splash_needle_appear,enemyod.particle,1123,,,agR;cx;cy,AGD,uni_od_needle_out_circle,
timeline,uni_od_splash_needle_appear_first,enemyod.particle,1128,,,,CLONE;SND,uni_od_splash_needle_appear,
particle,uni_od_needle_out_circle,enemyod.particle,1136,,,,CLONE,sponge_shot_splash_circle,
attack_ghost,uni_od_needle_out_agd,enemyod.particle,1147,,,,,,
timeline,uni_od_splash_needle_disappear,enemyod.particle,1164,,,agR;cx;cy;len,,uni_od_splash_needle_disappear_circle,
particle,uni_od_splash_needle_disappear_circle,enemyod.particle,1170,CIRCLE,,,,,
timeline,od_mush_charge_mist,enemyod.particle,1203,,,cx;cy,MYPOS;SND_CPOS;WAIT,fox_chaserball_appear_chrage;od_charge_special_halo;od_charge_special_triangle,
timeline,od_flare_circle,enemyod.particle,1215,,,_count;_intv;_max_size;_min_size;_size_add;after_count;charge_t;cx;cy;i,FOLLOW;WAIT,,
particle,od_flare_circle,enemyod.particle,1242,BLURCIRCLE,TOP_ADD,,,,
timeline,od_mush_charge_mist_end,enemyod.particle,1267,,,cx;cy,QU_VIB;SND_CPOS,od_mush_charge_mist_end_doorline;od_mush_charge_mist_end_ripple_d;od_mush_charge_mist_end_ripple_s,
particle,od_mush_charge_mist_end_doorline,enemyod.particle,1276,DOORLINE,TOP_ADD,,,,
particle,od_mush_charge_mist_end_ripple_s,enemyod.particle,1296,SHOCKRIPPLE_D,SUB,,,,
particle,od_mush_charge_mist_end_ripple_d,enemyod.particle,1320,,TOP_ADD,,CLONE,od_mush_charge_mist_end_ripple_s,
particle,od_mush_charge_mist_end_halo,enemyod.particle,1327,,,,CLONE,magic_chantcomp_target_halo_pr,
timeline,od_mush_charge_power,enemyod.particle,1342,,,cx;cy,MYPOS;WAIT,od_mush_charge_power_smoke,
particle,od_mush_charge_power_smoke,enemyod.particle,1351,SMOKE_L,ADD,,,,
timeline,mist_breathe_init,enemyod.particle,1371,,,cx;cy,SND;WAIT,mist_breathe_init_ripple_s,
particle,mist_breathe_init_ripple_s,enemyod.particle,1377,,,,CLONE,od_mush_charge_mist_end_ripple_s,
timeline,mist_breathe_jump,enemyod.particle,1382,,,cx;cy,SND;WAIT,mist_breathe_init_ripple_s,
timeline,overdrive_mush_jump_gas_burst,enemyod.particle,1389,,,by;cx;cy,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,enemy_get_experience,enemyod.particle,1397,,,cx;cy,SND;WAIT,enemy_get_experience_line;enemy_get_experience_ripple,
timeline,enemy_get_experience_atk_loop,enemyod.particle,1405,,,_agR;_len;cx;cy;sizex;sizey,MYPOS;SIZE;WAIT,enemy_get_experience_arrow,
timeline,enemy_get_experience_def_loop,enemyod.particle,1415,,,_agR;_len;cx;cy;sizex;sizey,MYPOS;SIZE;WAIT,enemy_get_experience_def_arrow,
particle,enemy_get_experience_ripple,enemyod.particle,1426,FRAMERIPPLE,,,,,
particle,enemy_get_experience_line,enemyod.particle,1449,LINE,TOP_ADD,,,,
particle,enemy_get_experience_arrow,enemyod.particle,1470,POLYGON,ADD,,,,
particle,enemy_get_experience_def_arrow,enemyod.particle,1501,,,,CLONE,enemy_get_experience_arrow,
timeline,nusi_inject_ixiacharge,enemyod.particle,1512,,,cx;cy,EFT;PVIB;QU_HANDSHAKE;SND;WAIT,nusi_inject_ixiacharge_ripple;nusi_inject_ixiacharge_ripple_s,flash
particle,nusi_inject_ixiacharge_ripple,enemyod.particle,1525,,TOP_ADD,,CLONE,enemy_get_experience_ripple,
particle,nusi_inject_ixiacharge_ripple_s,enemyod.particle,1539,,SUB,,CLONE,nusi_inject_ixiacharge_ripple,
timeline,nusi_cure_success,enemyod.particle,1548,,,cx;cy,QU_SINV;QU_VIB;SND,nusi_cure_success_circle;nusi_cure_success_circle_2,
particle,nusi_cure_success_circle,enemyod.particle,1556,CIRCLE,TOP,,,,
particle,nusi_cure_success_circle_2,enemyod.particle,1574,,,,CLONE,nusi_cure_success_circle,
timeline,nusi_leaf_laugh,enemyod.particle,1594,,,cx;cy,SND,nusi_laugh_leaf,
timeline,nusi_big_open,enemyod.particle,1601,,,cx;cy,SND,nusi_big_open_leaf,
particle,nusi_big_open_leaf,enemyod.particle,1606,,,,CLONE,foot_leaf,
